ID,bw,SEX,al,bl,cl,ch
SS303,,,130.95,232.85,70.07,36.59
SS304,60.3,,109.64,,65.73,40.87
SS305,,1.0,117.8,205.06,,33.39
SS306,,1.0,136.67,,58.94,33.88
SS307,56.7,1.0,124.16,198.63,45.65,33.44
SS308,43.8,,100.41,178.72,,31.92
SS309,,,126.21,216.95,61.15,
SS30,60.9,1.0,123.83,209.85,59.59,36.2
SS310,,1.0,119.16,,,33.95
SS311,65.7,1.0,122.38,214.65,60.02,32.58
SS312,56.7,1.0,124.43,208.72,54.39,36.32
SS313,69.8,,129.59,231.86,64.98,
SS314,55.0,1.0,118.34,214.32,59.07,32.16
SS315,60.2,,124.91,213.02,60.41,36.76
SS316,,1.0,128.07,224.68,59.62,36.28
SS317,65.4,1.0,130.68,,53.79,34.93
SS318,50.0,1.0,114.27,191.77,48.81,32.57
SS319,54.9,1.0,114.83,,54.63,34.75
SS31,65.7,1.0,,,54.88,
SS320,76.6,1.0,,235.42,,39.18
SS321,58.6,,122.44,216.0,61.38,
SS322,38.3,1.0,106.48,186.86,49.96,
SS323,62.0,1.0,130.76,233.24,72.42,43.41
SS324,55.0,1.0,118.54,207.45,56.54,37.89
SS325,55.4,1.0,122.12,204.27,,36.02
SS326,,,118.83,205.98,54.84,34.93
SS327,45.1,1.0,,199.89,52.17,
SS328,52.0,1.0,118.43,202.18,54.9,37.34
SS329,50.7,1.0,,,54.31,34.64
SS32,,1.0,123.8,211.99,59.9,36.31
SS330,,1.0,127.21,212.25,58.58,37.87
SS331,59.9,1.0,123.99,,58.87,37.33
SS332,52.2,1.0,120.02,199.64,50.89,
SS333,51.2,1.0,118.15,201.61,53.81,34.29
SS334,,1.0,114.18,194.93,51.35,32.88
SS335,,1.0,,213.11,56.15,
SS336,56.5,,119.55,208.91,57.02,32.57
SS337,54.0,1.0,114.81,202.01,,
SS338,53.0,1.0,117.64,203.12,,34.58
SS339,,,125.6,202.93,55.86,36.38
SS33,56.6,,,216.74,61.97,40.2
SS340,82.1,0.0,133.34,241.29,71.94,43.04
SS341,70.8,1.0,,230.03,69.28,42.52
SS343,67.0,1.0,123.44,205.98,55.96,31.92
SS344,54.1,,113.23,204.54,60.22,34.98
SS345,,0.0,,,,
SS346,47.6,1.0,,204.26,60.1,35.58
SS347,,1.0,123.65,,55.25,32.89
SS348,48.0,1.0,117.43,199.15,55.6,31.85
SS349,63.7,1.0,,213.06,57.8,36.82
SS34,65.2,1.0,137.67,234.2,64.84,41.31
SS350,52.0,,121.03,201.38,50.89,34.41
SS351,,,,208.96,56.98,36.34
SS352,79.4,0.0,,237.0,,34.91
SS353,,1.0,,,51.66,31.87
SS354,78.4,0.0,131.06,,69.18,38.73
SS355,72.1,1.0,,239.07,66.26,
SS356,53.9,1.0,118.68,,51.66,36.36
SS357,54.4,1.0,119.76,207.64,57.43,38.43
SS35,60.4,1.0,126.32,216.14,,37.87
SS360,63.9,1.0,124.13,,64.37,39.31
SS361,,1.0,117.82,213.73,60.42,39.37
SS362,47.7,,110.75,183.07,45.77,35.02
SS363,59.7,1.0,120.11,200.29,53.83,35.02
SS364,73.2,1.0,144.85,252.95,68.83,
SS365,47.3,,108.59,199.15,62.72,
SS366,,1.0,147.93,230.69,53.03,42.78
SS367,,1.0,121.58,220.31,55.34,38.87
SS368,60.8,1.0,125.59,,59.32,37.44
SS369,,1.0,159.89,239.86,47.22,60.76
SS36,54.9,1.0,117.3,203.3,59.4,40.05
SS370,61.2,,122.51,212.04,,35.8
SS371,46.8,1.0,,200.98,61.84,35.47
SS372,78.2,0.0,125.34,231.95,69.36,39.13
SS373,68.0,,132.36,235.22,64.48,
SS374,61.7,,,219.16,,35.18
SS375,,1.0,,,,
SS376,63.5,1.0,,213.6,60.39,37.19
SS377,,1.0,118.04,206.51,,35.58
SS378,60.5,1.0,124.2,219.3,63.12,36.61
SS379,55.3,1.0,112.17,207.13,64.14,40.16
SS37,,1.0,,,,
SS380,,1.0,,196.48,57.55,36.98
SS381,47.8,1.0,114.08,191.54,52.03,33.95
SS382,76.8,0.0,154.76,262.26,,41.67
SS383,66.0,0.0,,220.93,,34.87
SS384,46.9,1.0,,186.66,47.34,33.17
SS385,60.9,1.0,119.1,,58.14,39.95
SS386,52.2,,118.02,198.56,,33.71
SS387,67.0,1.0,139.72,221.89,51.33,
SS388,,,,212.0,60.53,36.05
SS389,61.1,1.0,125.59,211.54,58.34,38.34
SS38,61.5,1.0,119.23,,,44.24
SS390,62.7,1.0,124.21,228.92,,
SS391,63.5,1.0,131.0,213.65,54.57,31.8
SS392,50.3,1.0,127.33,206.41,,33.44
SS393,,1.0,,,,
SS394,85.0,0.0,122.92,222.8,64.97,
SS395,63.9,1.0,133.33,230.73,63.14,35.64
SS396,66.8,1.0,152.68,,62.78,38.16
SS397,65.8,,120.95,212.95,64.26,41.89
SS398,54.1,1.0,117.8,,58.46,37.16
SS399,60.9,1.0,124.8,,62.45,37.44
SS39,58.6,1.0,121.08,216.61,,42.45
SS3,52.9,0.0,,,58.85,
SS4001,91.5,0.0,133.17,252.75,82.67,44.14
SS4002,93.3,0.0,134.45,242.53,,46.57
SS4003,,0.0,136.98,,75.78,45.14
SS4004,,0.0,138.98,250.95,,46.57
SS4005,,0.0,139.48,252.7,79.25,43.61
SS4006,85.7,0.0,,236.79,70.93,43.31
SS4007,67.2,0.0,126.66,232.84,,41.05
SS4008,84.0,0.0,133.37,,71.45,39.26
SS4009,90.7,0.0,128.62,,73.34,43.95
SS400,,1.0,116.41,,46.03,33.92
SS4010,82.5,0.0,137.97,245.27,73.92,42.23
SS4011,85.8,0.0,132.7,,71.56,
SS4012,84.2,0.0,128.25,228.67,67.73,44.67
SS4013,112.6,0.0,129.45,265.33,,54.32
SS4015,89.1,0.0,,251.83,80.54,39.71
SS4016,,0.0,139.94,242.35,70.74,47.09
SS4017,100.1,,143.0,258.58,83.8,40.2
SS4018,73.3,0.0,127.11,,70.68,
SS4019,87.0,0.0,138.28,,75.5,46.46
SS401,53.9,1.0,125.86,211.35,57.07,36.41
SS4020,79.7,0.0,145.15,245.2,67.86,35.67
SS4021,91.7,0.0,,248.91,82.57,42.76
SS4022,90.6,0.0,140.19,,80.68,40.15
SS4023,91.3,,140.35,247.24,73.28,46.1
SS4024,85.2,0.0,128.03,237.06,74.4,42.23
SS4025,70.0,0.0,,233.38,69.83,36.27
SS4026,85.0,0.0,132.13,224.87,69.57,46.39
SS4027,102.5,0.0,138.48,256.86,82.83,40.15
SS4028,80.3,0.0,133.57,237.46,72.32,40.03
SS4029,81.2,0.0,138.23,246.41,76.14,38.42
SS402,50.9,1.0,,,57.11,37.29
SS4030,90.2,0.0,131.27,242.49,77.29,41.83
SS403,,,123.87,214.84,46.44,
SS404,63.2,1.0,124.62,214.14,59.41,37.44
SS405,,1.0,125.79,211.97,57.07,37.72
SS406,51.2,1.0,114.86,198.39,56.03,34.64
SS407,,,,,,
SS408,56.2,1.0,114.25,205.16,61.92,39.31
SS409,51.5,1.0,108.66,,64.71,38.47
SS40,50.0,1.0,122.93,204.65,,30.24
SS410,59.9,,121.31,204.4,57.69,39.01
SS411,62.7,,130.43,224.27,63.68,40.08
SS412,60.3,,,216.36,56.78,35.02
SS413,73.1,0.0,115.63,216.77,68.08,42.42
SS414,61.2,1.0,123.87,,76.03,37.46
SS415,62.9,1.0,136.9,,52.18,32.46
SS416,52.6,1.0,126.15,,64.21,
SS417,63.9,1.0,107.96,,58.72,36.35
SS418,84.2,0.0,133.2,,67.24,38.52
SS419,55.3,,119.53,208.57,62.13,
SS41,60.2,1.0,124.33,223.71,69.38,38.05
SS420,45.2,1.0,108.16,,45.1,34.13
SS421,54.1,,117.58,188.08,37.92,38.58
SS422,80.8,0.0,133.2,225.85,61.24,39.01
SS423,56.5,,121.09,210.6,53.7,
SS424,69.6,0.0,,,58.61,42.13
SS425,94.3,0.0,134.94,235.75,63.0,44.51
SS426,53.8,1.0,116.5,,56.05,
SS427,57.7,1.0,120.83,201.55,51.11,34.01
SS428,65.8,,132.77,231.1,58.03,
SS429,82.6,0.0,131.69,224.8,58.91,38.52
SS42,61.7,1.0,107.68,193.73,56.0,37.51
SS430,57.8,1.0,120.45,202.72,46.25,
SS431,67.0,,129.24,220.02,,
SS432,,0.0,124.25,212.99,53.83,40.48
SS433,,1.0,126.77,225.23,59.13,38.1
SS434,,1.0,,,51.84,33.19
SS435,75.5,0.0,130.0,212.54,47.22,39.33
SS436,57.2,,113.58,203.78,58.02,
SS437,,1.0,,,,35.58
SS438,,1.0,,196.52,,31.73
SS439,45.2,1.0,,185.6,51.83,36.36
SS43,,1.0,,,,
SS440,50.2,1.0,112.0,195.19,56.35,36.38
SS441,56.0,1.0,117.93,208.39,,33.6
SS442,51.4,1.0,115.59,188.89,44.73,
SS443,66.4,1.0,121.33,225.02,71.75,35.96
SS444,58.0,1.0,117.14,207.07,55.5,38.65
SS445,,1.0,120.76,190.3,38.13,35.42
SS446,59.1,1.0,126.04,,53.16,36.31
SS447,50.9,1.0,124.44,,62.18,35.77
SS448,59.4,1.0,122.77,,55.64,36.2
SS449,61.8,1.0,125.8,208.92,,37.19
SS44,,1.0,115.03,210.19,,38.18
SS450,60.8,1.0,124.76,210.63,55.97,34.12
SS451,52.9,1.0,123.22,206.58,53.24,34.91
SS453,53.8,1.0,121.61,209.89,52.43,34.73
SS454,48.8,1.0,119.83,207.21,55.87,34.98
SS455,57.2,1.0,128.08,212.53,,33.68
SS456,59.0,1.0,,,46.93,
SS457,,,,230.28,63.87,36.49
SS458,,1.0,126.15,,60.1,37.78
SS45,56.5,1.0,97.87,207.66,81.45,42.61
SS460,,1.0,133.21,216.26,51.98,41.9
SS461,57.7,,124.37,204.41,50.69,36.32
SS462,47.3,,120.42,200.68,50.64,
SS463,73.0,0.0,132.33,229.05,65.55,34.64
SS464,54.9,1.0,113.34,203.82,,36.61
SS465,62.3,,121.87,206.85,57.64,37.36
SS466,59.7,1.0,126.97,,56.32,35.37
SS467,64.0,1.0,123.71,,,39.59
SS468,103.0,0.0,134.81,244.84,,39.54
SS469,58.3,1.0,,203.36,,31.06
SS46,54.5,1.0,112.19,212.07,69.98,
SS470,63.5,1.0,122.24,213.49,,
SS471,,1.0,119.82,205.76,,34.64
SS472,48.8,1.0,115.78,,49.06,31.73
SS474,65.6,,130.43,220.5,61.62,38.58
SS475,59.6,1.0,122.13,,,39.02
SS476,54.3,1.0,,203.9,54.73,34.73
SS477,48.1,1.0,121.11,200.14,,
SS478,54.7,1.0,110.72,212.26,64.91,41.26
SS479,55.2,1.0,120.23,208.6,,
SS47,62.0,0.0,120.36,,64.02,
SS480,58.2,,119.24,211.37,58.73,39.13
SS481,57.4,,130.0,213.9,54.24,35.43
SS482,57.2,1.0,123.02,210.56,55.83,
SS483,63.1,1.0,117.79,211.6,,39.74
SS484,63.6,1.0,,220.09,62.42,37.22
SS485,70.7,1.0,,218.28,58.67,40.29
SS486,57.8,1.0,114.52,206.98,60.61,42.25
SS487,56.4,1.0,124.14,218.22,66.17,38.38
SS488,66.2,1.0,133.86,229.58,61.46,37.25
SS489,86.0,0.0,132.09,239.62,71.43,38.45
SS48,,,120.6,,61.25,34.5
SS490,72.8,1.0,140.59,245.06,68.67,
SS491,74.8,1.0,131.55,231.58,66.86,42.77
SS492,,1.0,,,56.67,
SS493,59.6,1.0,128.37,213.94,53.7,37.72
SS494,54.2,1.0,112.46,207.06,67.15,39.31
SS495,97.7,0.0,,241.93,72.92,42.69
SS496,72.9,1.0,153.44,228.78,44.47,47.79
SS497,42.0,1.0,105.96,167.76,32.7,34.0
SS498,51.7,1.0,118.5,210.15,64.55,41.08
SS499,,1.0,124.16,,56.28,39.3
SS49,54.2,1.0,125.06,,,36.82
SS500,60.0,,124.43,210.28,,38.47
SS501,,1.0,126.21,213.98,54.05,
SS502,,1.0,124.11,217.59,,42.63
SS503,55.3,1.0,118.63,,56.95,36.43
SS504,46.3,1.0,113.99,187.16,45.03,
SS505,,0.0,127.21,222.25,,41.23
SS507,65.4,1.0,129.97,216.49,,
SS508,49.0,1.0,118.04,200.43,55.16,
SS509,65.7,,129.55,221.08,60.59,
SS50,70.0,1.0,132.04,,64.93,36.68
SS510,50.3,1.0,,193.64,49.82,33.26
SS511,,,147.8,,72.26,42.13
SS512,,1.0,124.03,,57.45,34.16
SS513,65.8,,114.68,,55.49,36.78
SS514,80.7,1.0,135.14,223.79,53.74,36.98
SS515,,,,179.46,41.2,
SS516,56.0,1.0,110.84,,,37.22
SS517,59.5,1.0,126.89,,45.4,36.05
SS518,58.4,1.0,122.32,206.26,,36.79
SS519,51.8,1.0,104.09,184.95,52.9,
SS51,55.6,1.0,113.14,204.56,62.53,40.02
SS521,61.0,0.0,123.53,212.1,56.35,37.06
SS522,,0.0,119.09,224.57,74.25,43.22
SS523,,0.0,,227.56,66.44,40.35
SS524,,0.0,138.54,,68.1,41.87
SS526,,0.0,124.2,229.06,,44.16
SS527,49.0,,111.99,196.01,60.31,31.65
SS528,71.2,0.0,,227.2,66.93,
SS529,80.0,0.0,131.32,239.14,72.8,
SS52,,1.0,119.6,204.7,59.48,
SS530,50.4,,119.38,200.56,51.89,
SS531,71.5,0.0,129.38,230.33,69.32,
SS532,78.0,,129.34,227.1,63.47,
SS533,88.8,,158.4,,65.49,
SS534,59.7,0.0,,223.51,73.43,38.2
SS535,80.3,0.0,133.43,241.25,,44.41
SS537,85.3,,134.54,,60.83,
SS538,88.3,0.0,,237.15,73.35,
SS539,107.2,0.0,145.29,260.22,79.06,42.44
SS53,53.0,1.0,128.95,219.12,60.34,37.73
SS540,85.2,0.0,,241.45,74.13,
SS541,61.3,,116.84,207.43,61.1,31.87
SS542,50.0,1.0,118.02,,53.0,31.15
SS543,72.9,0.0,122.96,212.51,,44.28
SS544,76.3,,134.67,234.35,,40.22
SS545,91.1,0.0,141.27,243.6,70.6,
SS546,77.3,,124.66,219.08,65.21,32.8
SS547,86.6,0.0,,,65.19,46.52
SS548,87.6,0.0,124.85,231.21,71.65,44.46
SS549,,0.0,114.67,204.53,57.63,38.56
SS54,54.0,1.0,122.66,205.88,54.99,6.53
SS550,,,132.47,226.19,60.23,40.28
SS551,78.8,,,,69.82,40.3
SS552,66.0,0.0,122.49,222.16,,
SS553,76.2,,122.18,225.73,70.21,45.46
SS554,67.0,0.0,126.18,218.8,67.74,42.44
SS556,73.4,1.0,,235.47,70.28,39.71
SS558,77.5,0.0,150.25,,,
SS559,72.8,0.0,130.81,233.23,,38.68
SS55,,1.0,119.24,210.42,64.52,36.2
SS560,81.8,,131.88,236.88,75.01,43.94
SS561,56.7,1.0,126.25,213.24,58.14,35.74
SS562,70.9,0.0,127.17,,,36.92
SS563,71.5,0.0,117.48,210.95,,39.86
SS564,58.5,0.0,125.39,215.0,64.47,38.71
SS565,75.5,0.0,136.67,243.54,72.42,
SS566,78.6,0.0,,239.32,71.89,41.76
SS567,,0.0,121.43,212.41,64.59,
SS568,73.7,0.0,128.87,221.97,67.34,39.25
SS569,79.5,0.0,127.74,230.58,,40.03
SS570,,0.0,117.39,226.76,73.89,49.1
SS571,74.6,0.0,,,72.16,39.78
SS572,84.9,0.0,141.61,250.5,76.76,46.65
SS573,63.0,0.0,119.44,,65.92,38.58
SS574,57.5,,120.7,210.46,,33.85
SS575,,,128.73,222.39,65.44,41.01
SS576,59.2,1.0,134.25,,61.99,37.99
SS577,58.3,1.0,,216.16,60.57,
SS579,,0.0,132.73,234.49,69.55,45.26
SS57,,1.0,,196.63,46.83,3.61
SS580,73.0,0.0,124.24,239.04,81.11,41.81
SS581,,0.0,132.36,248.41,83.22,41.81
SS582,76.3,0.0,,235.54,73.36,
SS583,77.9,0.0,126.95,226.94,68.64,38.16
SS584,95.6,0.0,143.01,,78.79,47.37
SS585,90.0,0.0,,,70.66,44.19
SS586,58.2,0.0,118.5,211.97,63.9,35.91
SS587,,0.0,126.21,219.84,59.42,38.88
SS589,68.7,0.0,129.21,230.87,68.51,39.68
SS58,50.3,1.0,105.09,186.88,53.74,50.6
SS590,89.3,,145.19,251.76,76.02,42.18
SS591,,0.0,134.85,,79.34,43.94
SS592,65.8,0.0,121.53,224.31,70.38,39.01
SS593,88.4,0.0,143.83,,80.07,
SS594,61.2,,124.54,212.26,,37.05
SS595,94.7,0.0,,258.56,84.73,45.03
SS597,94.3,0.0,,,,42.99
SS599,,0.0,,235.69,,41.2
SS59,63.0,1.0,135.1,226.71,64.75,42.81
SS601,,0.0,124.27,225.2,68.45,33.09
SS602,92.1,0.0,135.88,247.42,76.91,
SS603,75.1,0.0,127.03,226.93,72.23,34.6
SS604,92.2,0.0,135.17,,79.9,45.09
SS605,66.3,0.0,,226.21,68.87,36.69
SS606,58.4,0.0,,213.27,59.28,35.28
SS607,64.3,0.0,,,63.23,
SS608,63.6,0.0,118.62,211.38,64.27,37.84
SS609,75.3,0.0,135.72,237.36,70.35,
SS60,64.0,1.0,131.82,219.33,58.68,7.71
SS610,44.0,1.0,114.66,195.0,55.88,34.31
SS611,57.8,0.0,118.51,,65.24,36.89
SS612,74.0,0.0,130.55,233.46,69.88,39.01
SS613,,0.0,135.19,234.89,67.74,41.59
SS614,,0.0,130.28,232.4,70.71,37.84
SS615,78.6,0.0,134.2,241.18,76.18,42.24
SS616,96.2,0.0,137.28,,79.26,
SS617,84.3,,149.81,,73.11,37.99
SS618,,0.0,128.44,221.9,71.9,37.88
SS619,75.4,,136.46,236.7,69.9,37.43
SS61,50.5,,110.96,,54.15,35.66
SS620,,,128.42,227.6,70.07,38.68
SS621,77.8,0.0,124.97,,62.46,45.61
SS622,82.5,0.0,,250.51,86.44,47.42
SS624,,0.0,160.28,,56.09,51.16
SS625,64.2,,131.58,226.96,65.58,33.73
SS626,80.1,0.0,139.57,235.86,72.92,42.74
SS627,72.9,0.0,,,68.71,39.23
SS628,69.5,0.0,129.68,226.28,67.24,36.47
SS629,72.1,0.0,132.56,219.26,57.31,
SS62,,0.0,,,,
SS631,,0.0,127.72,231.03,71.92,35.45
SS633,,0.0,137.89,246.38,70.93,
SS634,75.0,,130.59,228.67,70.01,41.48
SS635,94.8,,140.22,256.01,82.26,
SS636,61.0,0.0,133.88,225.44,62.25,37.99
SS637,67.2,,,223.94,65.14,36.55
SS638,68.8,0.0,127.8,227.35,69.87,
SS639,,0.0,,220.25,65.37,37.66
SS63,72.4,1.0,,221.0,79.16,38.1
SS640,69.6,,124.02,226.99,71.76,37.11
SS641,67.5,0.0,134.18,221.38,,40.69
SS642,71.6,0.0,126.66,225.39,70.1,37.31
SS643,,0.0,,237.97,,39.68
SS644,73.4,0.0,130.06,236.51,,38.68
SS645,76.8,0.0,133.99,232.98,68.8,38.68
SS646,87.7,,133.1,,72.23,39.13
SS647,,,129.34,229.79,,
SS649,94.8,0.0,146.24,246.88,71.99,47.89
SS64,60.6,1.0,,,,36.81
SS650,83.9,0.0,129.71,228.21,73.98,40.37
SS651,80.8,0.0,147.39,245.57,65.89,
SS653,51.9,0.0,127.78,204.85,46.32,40.97
SS654,80.5,,136.64,,74.47,40.96
SS655,77.8,,121.48,,85.16,49.28
SS656,55.9,0.0,123.65,209.86,56.66,40.22
SS657,63.4,,116.39,,73.89,39.54
SS658,86.6,0.0,141.35,253.28,79.24,40.2
SS659,75.1,0.0,131.59,,73.03,36.69
SS65,64.2,1.0,131.24,222.84,62.29,37.87
SS660,62.7,0.0,125.43,215.85,62.91,39.25
SS661,91.6,,137.18,241.13,71.85,45.41
SS662,,0.0,,,58.13,38.52
SS663,,,121.46,215.2,63.01,37.28
SS664,,0.0,,225.44,68.27,39.01
SS666,85.6,0.0,133.36,238.72,,
SS667,69.1,0.0,126.63,,83.29,46.37
SS668,89.8,0.0,120.87,,74.31,50.8
SS669,71.1,0.0,,233.29,,42.9
SS66,,1.0,114.63,195.56,53.11,35.47
SS670,66.0,0.0,128.63,,63.04,
SS672,,,129.18,,70.86,
SS673,68.7,0.0,127.77,,,42.43
SS675,,0.0,,228.47,71.62,41.44
SS677,85.8,0.0,129.57,245.59,83.83,44.19
SS679,62.4,,130.87,223.86,64.2,
SS67,,,150.64,228.49,47.27,44.01
SS680,79.2,,129.38,233.36,74.29,39.36
SS681,79.4,0.0,129.96,,,41.44
SS682,84.9,0.0,138.52,248.68,79.11,
SS683,78.9,0.0,128.52,,,38.0
SS684,,1.0,136.74,231.52,,40.22
SS685,71.1,,117.0,204.6,59.52,42.4
SS686,,0.0,,240.6,79.78,42.56
SS687,51.6,0.0,,204.12,53.83,36.09
SS688,76.6,0.0,,,67.74,37.83
SS68,,1.0,112.85,,,38.18
SS690,89.0,0.0,138.42,243.33,77.57,47.37
SS691,69.7,0.0,122.29,232.16,,44.95
SS692,87.5,0.0,,237.93,,37.84
SS693,81.3,0.0,139.58,247.51,74.29,40.33
SS694,60.0,1.0,125.7,220.37,64.46,38.58
SS695,70.2,,129.42,225.03,73.96,39.54
SS696,,0.0,127.65,,,
SS697,54.3,0.0,118.62,,61.04,
SS698,86.0,0.0,148.97,244.7,63.57,
SS699,83.6,0.0,,245.96,76.38,46.19
SS69,56.7,1.0,126.12,205.0,50.03,32.02
SS700,76.6,0.0,131.81,235.05,75.11,40.37
SS701,79.7,,,,72.62,39.83
SS702,49.0,1.0,118.81,203.99,55.07,36.14
SS703,81.0,0.0,122.14,230.17,78.17,
SS704,,0.0,125.29,220.63,63.18,41.5
SS705,76.5,0.0,143.45,241.25,67.57,42.24
SS706,83.3,0.0,,,,40.56
SS707,68.5,0.0,129.45,231.83,71.32,37.43
SS708,81.6,0.0,,243.72,,44.41
SS709,82.4,0.0,,243.54,,46.78
SS70,,1.0,121.45,209.47,,33.82
SS711,73.0,0.0,125.54,226.24,,
SS712,91.0,0.0,143.49,,82.46,45.14
SS713,72.9,0.0,133.27,239.39,,40.92
SS714,,0.0,116.44,208.42,65.16,
SS715,87.3,0.0,139.52,246.91,,46.11
SS716,,0.0,131.14,234.11,79.48,45.61
SS719,65.7,0.0,117.41,213.0,,39.91
SS71,,,,,,
SS720,,0.0,115.7,204.73,57.01,41.89
SS721,76.1,0.0,,,,43.63
SS722,65.0,0.0,131.46,233.87,,40.56
SS723,51.5,1.0,118.61,215.26,72.32,
SS724,,,115.09,208.74,61.76,
SS725,,0.0,111.95,228.34,,37.13
SS726,,0.0,129.93,242.71,,37.81
SS727,80.2,0.0,,,,
SS728,75.6,,133.75,232.51,70.8,47.78
SS729,52.6,1.0,114.35,200.97,,31.44
SS72,78.9,0.0,137.48,227.09,,
SS730,84.6,,145.21,,,
SS731,56.8,0.0,135.52,260.77,85.03,44.41
SS732,58.3,1.0,123.86,215.72,63.61,35.25
SS733,69.5,1.0,108.79,207.54,67.01,
SS734,90.3,0.0,130.31,,82.69,41.87
SS735,,0.0,133.72,235.26,,42.83
SS736,56.2,1.0,117.07,196.43,58.18,
SS737,84.0,0.0,,257.04,78.78,43.8
SS738,57.6,1.0,106.71,,79.22,52.4
SS739,102.4,,133.39,238.39,71.99,43.02
SS73,59.1,1.0,116.85,204.18,58.13,38.75
SS740,59.1,1.0,117.62,216.94,67.73,
SS741,77.2,0.0,127.03,221.83,70.35,40.02
SS742,,1.0,110.79,201.8,64.61,42.45
SS743,,0.0,118.7,215.79,65.94,
SS744,57.2,1.0,114.8,212.3,69.07,
SS745,58.8,,124.74,218.69,61.37,
SS746,,1.0,,,67.71,45.11
SS747,55.8,1.0,125.53,,64.19,39.26
SS748,66.9,,124.21,199.22,49.21,37.56
SS749,65.7,1.0,130.52,227.86,69.46,
SS74,61.8,1.0,119.44,226.19,66.83,42.45
SS750,86.8,,138.25,251.89,,
SS751,63.1,0.0,117.2,215.04,68.39,39.53
SS752,65.8,0.0,,,66.84,
SS753,,0.0,135.01,,,48.55
SS754,68.7,0.0,110.9,212.6,65.78,44.13
SS755,68.0,0.0,125.21,227.29,,41.22
SS756,74.2,0.0,132.15,,69.25,40.28
SS757,90.6,0.0,143.05,,101.03,43.64
SS759,,0.0,128.68,224.25,67.13,39.42
SS75,64.3,1.0,142.03,231.86,63.5,43.26
SS760,61.1,1.0,123.69,,,36.92
SS761,83.1,0.0,132.41,,108.3,43.46
SS763,75.1,,121.07,228.95,73.75,38.02
SS765,,1.0,,194.74,66.13,38.86
SS766,62.9,0.0,118.47,203.17,52.81,38.62
SS767,62.9,1.0,121.97,222.38,71.7,36.06
SS768,,0.0,124.37,241.62,83.0,43.66
SS769,77.4,,127.86,226.01,70.82,41.81
SS76,55.0,1.0,114.93,191.08,46.6,3.81
SS770,,0.0,,235.81,,36.71
SS772,58.5,0.0,114.63,211.94,67.98,39.45
SS773,57.9,1.0,123.85,217.26,67.24,38.51
SS774,,0.0,131.88,242.92,73.86,
SS775,74.8,0.0,129.42,246.23,84.14,43.44
SS776,,0.0,,221.69,74.26,48.45
SS778,,,116.16,199.33,56.36,39.34
SS779,,1.0,112.16,207.3,65.46,42.2
SS77,48.8,,,200.97,,34.11
SS780,81.7,0.0,132.45,239.88,74.31,
SS781,77.0,0.0,127.38,229.95,70.45,41.0
SS782,,0.0,123.46,,,42.26
SS783,93.3,0.0,131.93,,79.77,45.61
SS784,77.3,0.0,133.33,,70.55,
SS787,63.6,0.0,121.62,,64.09,43.27
SS789,51.4,1.0,109.53,203.87,66.81,40.52
SS78,,1.0,,,59.02,36.36
SS790,85.9,0.0,134.96,245.23,75.96,
SS791,92.0,0.0,,236.89,,44.2
SS792,76.1,0.0,137.64,241.1,73.14,39.34
SS793,58.1,0.0,121.31,207.91,61.38,
SS794,53.4,1.0,112.94,,59.56,38.67
SS795,,1.0,129.1,226.36,66.3,45.04
SS797,64.1,1.0,134.04,227.89,63.5,39.99
SS798,60.0,,119.89,215.66,63.3,
SS79,,1.0,128.62,,62.03,
SS800,45.5,1.0,117.44,,56.13,34.62
SS802,89.2,0.0,127.46,233.75,,39.36
SS803,58.3,,,211.82,65.49,36.32
SS804,60.3,1.0,124.21,,62.54,42.43
SS805,,0.0,139.88,,100.69,39.55
SS806,87.9,,,242.61,75.66,46.74
SS807,88.7,0.0,136.6,240.5,74.67,40.37
SS808,76.6,0.0,121.09,238.03,,
SS809,51.1,1.0,116.57,201.41,,38.02
SS80,53.5,1.0,104.68,194.16,,35.47
SS810,,0.0,140.85,252.6,77.71,40.21
SS811,,0.0,122.1,,69.76,42.84
SS812,62.6,1.0,118.31,,,39.59
SS814,58.1,1.0,125.29,214.1,59.17,37.66
SS815,72.2,,142.89,231.55,,40.35
SS816,78.1,0.0,,231.84,72.58,42.61
SS817,,,,196.59,50.14,33.47
SS818,50.7,1.0,111.96,203.15,66.95,39.68
SS819,51.1,1.0,,197.33,,38.1
SS81,51.3,1.0,,210.82,,
SS820,,,140.76,248.79,75.41,42.76
SS821,66.4,1.0,136.01,227.98,64.48,37.73
SS823,61.2,,,224.95,63.59,36.96
SS824,50.9,1.0,114.14,190.26,46.08,39.23
SS825,58.9,0.0,129.21,220.24,63.92,38.16
SS826,76.0,0.0,135.57,239.78,72.52,38.05
SS827,85.3,,141.56,252.25,75.74,40.15
SS828,73.3,0.0,134.35,239.45,73.93,
SS829,90.8,0.0,133.78,243.4,80.0,44.41
SS82,54.5,1.0,115.61,,,30.08
SS830,,1.0,121.83,,,36.32
SS831,87.6,,132.39,232.03,,43.37
SS832,,1.0,,231.44,,38.58
SS833,71.7,1.0,134.83,228.96,,36.41
SS834,70.2,0.0,125.58,218.53,65.29,
SS835,63.4,1.0,136.08,232.0,66.53,39.54
SS836,92.6,0.0,132.87,243.11,,47.63
SS837,80.0,,130.84,236.07,71.31,44.78
SS838,61.1,,124.89,216.84,,37.73
SS839,49.2,1.0,,195.01,65.26,36.31
SS83,57.0,1.0,,212.17,73.59,
SS840,85.0,0.0,137.06,243.62,,41.39
